"","quad","site","real.date","comm.date","month","urch","chit","treat","BASP","CCAP","EALM","RFSP","OPCA","RBSP","AGFI","BFSP","DICL","Cris","HEPA","PHPA","BRUP","HBCO","SPS1","SPS3","SPS8","SPS9","SPS10","SPOT","MSP1","SYSP","SCUN","BRSH","EUBI","DELI","HYSP","EPSC","BAEL","MEFA.t","GERU","DOCO","DOFE","TUBE","PSOC","VECO","BACR","PSCH","TETR","CHHA","POMA","META","PYST","PEAN","CLHU","DICA","TCM3","DITR","EUPU","SYPA","APPO","APSO","TCM2","TCOT","BOVI","Chel","Core","CNFI","HAIG","Stye","ASPA","TSV1","TSV2","TSOT","INOT","OTHE","SHEL","FUZZ","RUBB"
"272","SC4_52","SC","20-Mar-09",39892,903,"u_con","c_con","u_con.c_con",0,0.028338647,0.141693234,0,0,0,0,0,0,0,0,0,0.024973433,0.014169323,0,0,0,0,0,0.120793482,0,0,0,0.014700673,0,0,0,0.053666312,0,0,0,0,0,0.039142756,0.003542331,0,0,0.003542331,0.003896564,0,0,0.124158696,0.074743181,0,0,0.04303932,0.014700673,0,0,0,0,0,0,0.007084662,0.014523557,0.000177117,0,0,0,0,0.003542331,0,0,0,0,0,0,0.148955012,0.120439249
"273","SC5_34","SC","20-Mar-09",39892,903,"u_con","c_con","u_con.c_con",0,0.052337195,0.288054335,0,0,0.012185378,0.047942469,0,0,0,0,0,0,0.003995206,0.012185378,0,0,0,0,0.043947263,0,0,0,0.02057531,0,0,0,0,0.008389932,0,0,0,0,0.004194966,0.003995206,0,0,0,0.004394726,0,0,0.100279664,0.116060727,0,0,0.044746304,0.024370755,0,0,0,0,0,0,0,0.015980823,0.00019976,0.000399521,0,0,0,0,0,0,0,0,0,0,0.195765082,0
"274","SC5_47","SC","20-Mar-09",39892,903,"u_con","c_rem","u_con.c_rem",0,0.103980322,0.134838998,0,0,0.013640429,0.11627907,0,0,0,0,0,0.004472272,0,0,0,0,0,0,0.000447227,0,0,0.009168157,0.009615385,0,0,0.017889088,0,0.013416816,0,0,0,0,0.004695886,0.000670841,0,0,0,0.004472272,0,0,0.036449016,0.050089445,0,0,0.143336315,0.053890877,0,0,0,0,0.013864043,0,0,0.004472272,0.004695886,0,0,0,0,0,0,0,0,0,0,0,0.250447227,0.009168157
"275","SC5_49","SC","20-Mar-09",39892,903,"u_con","c_con","u_con.c_con",0,0.009652953,0.243622156,0,0,0.0413698,0.078142956,0,0,0,0,0,0.005056309,0.064353022,0,0,0,0,0,0,0,0,0.000229832,0.024132383,0,0,0,0,0.000919329,0,0,0,0,0,0.000229832,0.004596644,0,0.004596644,0.004596644,0.000229832,0.004596644,0.092162721,0.083429097,0,0,0.083658929,0.03309584,0,0,0,0,0,0,0,0.004826477,0,0.004596644,0.004596644,0,0,0,0,0,0.004596644,0,0,0,0.20271202,0
"276","SC5_50","SC","20-Mar-09",39892,903,"u_con","c_rem","u_con.c_rem",0,0.038647343,0.169565217,0.028985507,0,0.024396135,0.057971014,0,0.004830918,0,0,0,0.001207729,0,0,0,0,0,0,0,0,0.024154589,0.000241546,0.010144928,0,0,0.014975845,0,0.015700483,0,0,0,0,0.009661836,0,0,0,0,0.005555556,0,0.010144928,0.125845411,0.126086957,0,0,0.15531401,0.006038647,0,0,0,0,0.009661836,0,0,0.010144928,0,0.009661836,0,0,0,0,0,0,0,0,0,0.000483092,0.135507246,0.005072464
"277","SC6_14","SC","20-Mar-09",39892,903,"u_rem","c_con","u_rem.c_con",0.004171882,0.088443888,0.592407176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004380476,0,0,0,0.000625782,0.016687526,0,0,0,0,0,0,0,0,0.004171882,0.004380476,0,0,0.009178139,0,0,0.012724239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258656654,0.004171882
"278","SC6_18","SC","20-Mar-09",39892,903,"u_rem","c_rem","u_rem.c_rem",0.031712474,0.095137421,0.322410148,0.010570825,0,0,0,0,0,0,0,0,0,0.015856237,0.095137421,0,0,0,0,0.010570825,0,0,0.010570825,0.010570825,0.142706131,0,0,0,0.005549683,0,0,0,0,0.016120507,0.000264271,0,0,0.015856237,0.010835095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206131078,0
"279","SC6_21","SC","20-Mar-09",39892,903,"u_rem","c_rem","u_rem.c_rem",0.010333247,0.05683286,0.418496513,0,0,0,0,0,0.015499871,0,0,0,0,0.025833118,0.005166624,0,0,0,0,0.010333247,0,0,0.015499871,0.010333247,0.24283131,0,0,0,0.011883234,0,0,0,0,0.046499613,0.001033325,0,0,0.025833118,0.026091449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077499354,0
"280","SC6_33","SC","20-Mar-09",39892,903,"u_rem","c_con","u_rem.c_con",0.010529087,0.111608318,0.247433535,0,0,0.036851803,0.089760463,0,0.010792314,0,0,0,0,0,0,0,0,0,0,0.006054225,0,0,0.005790998,0.00552777,0.042642801,0,0.005264543,0,0.000263227,0,0,0,0,0.03158726,0.000263227,0,0,0.000263227,0.021584628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01579363,0,0,0.357988944,0
"281","SC7_2","SC","20-Mar-09",39892,903,"u_con","c_rem","u_con.c_rem",0,0.122932985,0.082898172,0,0,0,0,0,0.00435161,0,0,0,0,0,0,0,0,0,0,0.021975631,0,0.00435161,0,0.031331593,0.02175805,0,0.082680592,0,0.01305483,0,0,0,0,0.048302872,0.004569191,0,0,0.01305483,0,0,0,0,0,0,0,0.204525674,0.000435161,0,0,0,0,0,0.00435161,0,0.00435161,0,0,0,0,0,0,0,0,0,0,0,0,0.330722367,0.00435161
"282","SC7_3","SC","20-Mar-09",39892,903,"u_con","c_con","u_con.c_con",0.003941663,0.118249901,0.197083169,0,0,0,0,0,0.047694127,0,0,0,0.004138747,0,0,0,0,0,0,0,0,0,0,0.102877414,0.015963737,0,0,0,0.023847063,0,0,0,0,0.01616082,0.003941663,0,0,0,0,0.01182499,0,0.032124557,0,0,0,0.138352385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275916437,0.007883327
"283","SC7_4","SC","20-Mar-09",39892,903,"u_con","c_rem","u_con.c_rem",0,0.234319788,0.110644876,0,0,0,0,0,0.044169611,0,0,0,0,0.004416961,0,0,0,0,0.008833922,0.013913428,0,0,0,0.018551237,0,0,0,0,0.018772085,0,0,0,0,0.039973498,0.00110424,0,0,0,0,0,0,0.014355124,0,0,0,0.089001767,0.004416961,0,0,0,0,0,0,0,0,0,0,0.004416961,0,0,0,0,0,0,0,0,0,0.38869258,0.004416961
"284","SC7_5","SC","20-Mar-09",39892,903,"u_con","c_con","u_con.c_con",0.000260552,0.198540907,0.136008338,0,0,0,0,0,0.041948932,0,0,0,0,0,0,0,0,0,0,0.026576342,0,0,0.005211047,0.068004169,0.021104742,0,0,0,0.010422095,0,0,0,0,0.053152684,0.011203752,0,0,0,0.000260552,0,0,0,0,0,0,0.031266285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396039604,0
"285","SC8_37","SC","20-Mar-09",39892,903,"u_rem","c_con","u_rem.c_con",0.009689922,0.063226744,0.029554264,0,0,0,0,0,0,0,0,0,0,0,0.000242248,0,0,0,0,0.004844961,0,0,0,0.004844961,0,0,0,0,0,0.406976744,0,0.014534884,0,0.000726744,0,0,0,0,0,0,0,0,0,0,0,0.063226744,0,0,0,0.014534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184108527,0
"286","SC8_38","SC","20-Mar-09",39892,903,"u_rem","c_rem","u_rem.c_rem",0,0.029533373,0.301240402,0,0,0,0,0,0,0,0,0,0,0.035440047,0,0,0,0.011813349,0,0,0,0,0.005906675,0.06497342,0,0,0,0,0.048139398,0.012108683,0,0,0,0.011813349,0.011813349,0.082693444,0,0.017720024,0.005906675,0,0,0.130537507,0,0,0,0.147666864,0,0,0,0.035440047,0,0,0,0,0,0,0.005906675,0,0,0,0,0,0,0,0,0,0,0.041346722,0
"287","SC8_39","SC","20-Mar-09",39892,903,"u_rem","c_con","u_rem.c_con",0.004561003,0.150969213,0.059521095,0,0.004561003,0.004561003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004561003,0,0,0.004561003,0.01368301,0,0,0,0,0,0.17331813,0,0.031927024,0,0,0,0,0.004561003,0,0,0,0,0,0,0,0,0.022805017,0,0,0,0,0,0,0,0,0,0,0.00022805,0.004561003,0,0,0,0,0,0,0,0,0.045610034,0.305587229,0
"288","SC8_40","SC","20-Mar-09",39892,903,"u_rem","c_rem","u_rem.c_rem",0.005449591,0.005449591,0.108991826,0,0,0,0,0,0,0,0,0,0,0.098092643,0,0.021798365,0,0.04359673,0.054495913,0.081743869,0,0,0.010899183,0.049046322,0.005449591,0,0,0,0,0.04986376,0,0,0,0.027792916,0,0,0,0.032697548,0.022070845,0,0,0.017166213,0,0,0,0.283378747,0.00027248,0,0,0,0,0,0,0,0.005449591,0,0,0.005449591,0,0,0,0,0,0,0.005449591,0,0,0.065395095,0
"289","ON0_45","ON","1-May-09",39935,905,"u_con","c_con","u_con.c_con",0.014873575,0.055280119,0.257808627,0,0,0.158651463,0,0,0,0,0,0,0,0,0.0349529,0,0,0,0,0.019831433,0,0,0.005205751,0.035200793,0,0,0,0,0,0,0,0,0,0.020327219,0.000247893,0.000247893,0,0.009915716,0.004957858,0,0,0.114526525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025037184,0.242935052,0
"290","ON0_46","ON","1-May-09",39935,905,"u_con","c_rem","u_con.c_rem",0,0.028729735,0.336548328,0.020726452,0,0,0,0,0,0,0,0,0,0,0.246254874,0,0,0,0,0.016416992,0,0,0.016827416,0.033244408,0,0,0,0,0.000410425,0,0,0,0,0.008413708,0,0,0,0,0,0,0,0.090498666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004104248,0.016827416,0.180997332,0
"291","ON0_48","ON","1-May-09",39935,905,"u_con","c_rem","u_con.c_rem",0,0.06331247,0.130235917,0,0,0.327395282,0,0,0,0,0,0,0.004814636,0,0.106403467,0,0,0.000240732,0,0.014925373,0,0,0,0.005055368,0,0,0,0,0.000481464,0,0,0,0,0.014443909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0.317766009,0
"292","ON0_49","ON","1-May-09",39935,905,"u_con","c_con","u_con.c_con",0,0.03028083,0.332112332,0,0,0.073504274,0.014652015,0,0,0,0,0,0,0,0.048840049,0,0,0,0,0.01001221,0,0,0.00976801,0.107936508,0,0,0,0,0.01001221,0,0,0,0,0.015140415,0,0,0,0,0,0,0,0.103540904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014652015,0.214896215,0
"293","ON1_17","ON","1-May-09",39935,905,"u_rem","c_rem","u_rem.c_rem",0,0.000391619,0.454278441,0,0,0.01174858,0,0,0,0,0,0,0,0,0.03583317,0,0,0,0,0.003916193,0,0,0.004307813,0.086156256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019580967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383786959,0
"294","ON1_84","ON","1-May-09",39935,905,"u_rem","c_con","u_rem.c_con",0,0.016012397,0.299586777,0,0,0.222107438,0,0,0,0,0,0,0,0,0.020919421,0,0,0,0,0.005165289,0,0,0.005165289,0.037190083,0,0,0,0,0,0,0,0,0,0.005165289,0,0,0,0,0,0,0,0.068181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010330579,0.309917355,0
"295","ON1_85","ON","1-May-09",39935,905,"u_rem","c_rem","u_rem.c_rem",0,0.010660981,0.355366027,0,0,0.165837479,0,0,0,0,0,0,0,0.056858564,0.033167496,0,0,0,0,0.000236911,0,0,0,0.014451552,0,0,0,0,0,0,0,0,0,0,0,0,0.000710732,0,0,0,0,0.001895285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000710732,0.360104241,0
"296","ON1_86","ON","1-May-09",39935,905,"u_rem","c_con","u_rem.c_con",0,0.004590027,0.292092635,0,0,0.004590027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013144169,0,0,0.012726893,0.050490298,0,0,0,0.392238681,0,0,0,0,0,0.02086376,0.004590027,0,0,0,0.000208638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004172752,0,0,0,0,0,0,0,0,0,0,0,0.008345504,0.191946589,0
"297","ON2_43","ON","1-May-09",39935,905,"u_con","c_rem","u_con.c_rem",0,0.095945606,0.226643163,0,0,0.050365147,0,0,0,0,0,0,0,0.125912868,0.020901536,0,0,0,0,0.000755477,0,0,0.00528834,0.025686225,0,0,0,0,0,0,0,0,0,0.055653488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005036515,0,0,0,0,0,0,0,0,0.005036515,0.38277512,0
"298","ON2_44","ON","1-May-09",39935,905,"u_con","c_rem","u_con.c_rem",0,0.049231455,0.316328804,0,0,0,0,0,0,0,0,0,0,0.008910671,0.129204723,0,0,0,0,0,0,0,0,0.040320784,0,0,0,0,0.000445534,0,0,0,0,0.013588773,0.000222767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006683,0.441078191,0
"299","ON2_82","ON","1-May-09",39935,905,"u_con","c_con","u_con.c_con",0,0.045773196,0.218762887,0,0,0.000206186,0,0,0,0,0,0,0,0,0.284742268,0,0,0,0,0.004123711,0,0,0,0.004329897,0,0,0,0,0.000206186,0,0,0,0,0.090927835,0.012371134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012783505,0.321649485,0.004123711
"300","ON2_83","ON","1-May-09",39935,905,"u_con","c_con","u_con.c_con",0,0.100184843,0.406654344,0,0,0,0,0,0,0,0,0,0,0,0.003696858,0,0,0,0,0.003881701,0,0,0.011090573,0.033641405,0,0,0,0,0,0,0,0,0,0.029759704,0,0,0,0,0,0,0,0.003881701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037523105,0.354898336,0.014787431
"301","ON3_16","ON","1-May-09",39935,905,"u_rem","c_con","u_rem.c_con",0,0.145249143,0.169457333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048618116,0,0,0.18983256,0.032479322,0,0,0,0,0.060923946,0,0,0,0,0.036514021,0.008069397,0,0,0,0,0,0,0.057090982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05003026,0.20173492,0
"302","ON3_77","ON","1-May-09",39935,905,"u_rem","c_con","u_rem.c_con",0,0.167277167,0.207773708,0,0,0.004070004,0,0,0,0,0,0,0,0,0.171143671,0,0,0.004070004,0,0,0,0,0.053113553,0.032763533,0.004273504,0,0,0,0.03011803,0,0,0,0,0.008140008,0.025844526,0,0,0.008140008,0,0,0,0.118437118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01017501,0.154660155,0
"303","ON3_78","ON","1-May-09",39935,905,"u_rem","c_rem","u_rem.c_rem",0,0.269457299,0.185107278,0,0,0,0,0,0,0,0,0,0,0,0.10517459,0,0,0,0,0.004838031,0,0,0.063525452,0.008834666,0,0,0,0,0.073201515,0,0,0,0,0.008413967,0.011358856,0,0,0,0.008413967,0,0,0.114219605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147454775,0
"304","ON3_79","ON","1-May-09",39935,905,"u_rem","c_rem","u_rem.c_rem",0,0.163512324,0.158450704,0,0,0.022227113,0,0,0,0,0,0,0,0,0.128301056,0,0,0,0,0.004621479,0,0,0.004621479,0.013204225,0.132262324,0,0,0,0.023327465,0,0,0,0,0.009242958,0.00022007,0.013204225,0,0,0,0,0,0.040052817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660211,0.272887324,0.013204225
"305","ON4_71","ON","1-May-09",39935,905,"u_con","c_rem","u_con.c_rem",0,0.013308763,0.286650287,0,0,0.004095004,0,0,0,0,0,0,0,0,0.073710074,0,0,0.004095004,0,0,0,0,0.012285012,0.037264537,0.049344799,0,0,0,0.005118755,0,0,0,0,0.07043407,0.0004095,0.036855037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013308763,0.319410319,0.073710074
"306","ON4_72","ON","1-May-09",39935,905,"u_con","c_rem","u_con.c_rem",0,0.065006075,0.275415148,0,0,0.012555691,0,0,0,0,0,0,0,0,0.153908465,0,0,0,0,0.012353179,0,0,0,0.037059538,0.073511543,0,0,0,0.053665452,0,0,0,0,0.028351559,0,0.024301337,0,0.004050223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012758202,0.226812475,0.020251114
"307","ON4_73","ON","1-May-09",39935,905,"u_con","c_con","u_con.c_con",0,0.03955527,0.256574727,0,0,0.02159504,0,0,0,0,0,0,0,0,0.154800086,0,0,0,0,0.013470173,0,0,0.00940774,0.043190079,0.042762455,0,0,0,0.018174043,0,0,0,0,0.017960231,0.004490058,0.013256361,0,0.004276245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035492837,0.324994655,0
"308","ON4_74","ON","1-May-09",39935,905,"u_con","c_con","u_con.c_con",0,0.026666667,0.122962963,0,0,0.064550265,0,0,0,0,0,0,0,0,0.313862434,0,0,0.004232804,0,0,0,0,0.008465608,0.004444444,0,0,0,0,0.034074074,0,0,0,0,0.026243386,0,0.008465608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022010582,0.364021164,0
"309","ON5_25","ON","1-May-09",39935,905,"u_rem","c_con","u_rem.c_con",0,0.020989505,0.149925037,0,0,0.064967516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015992004,0,0,0.004997501,0,0,0,0.14017991,0,0.031234383,0,0,0,0,0.046226887,0,0.004997501,0,0.004997501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000749625,0.514742629,0
"310","ON5_88","ON","1-May-09",39935,905,"u_rem","c_rem","u_rem.c_rem",0,0.00080928,0.199892096,0,0,0.091988131,0,0,0,0,0,0,0,0.048556784,0.102778527,0,0,0,0,0.011329916,0,0,0.032910709,0.011329916,0,0,0.038036148,0,0.012678716,0,0,0,0,0.049096304,0.00026976,0.005395198,0,0.010790397,0,0,0,0.005395198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026976,0.022390073,0.334502293,0.021580793
"311","ON5_89","ON","1-May-09",39935,905,"u_rem","c_con","u_rem.c_con",0,0.033802225,0.172160403,0,0,0.033802225,0,0,0,0.000209952,0,0.000209952,0.000629855,0.025194205,0.104975856,0,0,0,0,0.017006089,0,0,0.016796137,0.012807054,0,0,0.029603191,0,0.009027924,0,0,0,0,0.029813143,0.000419903,0.00860802,0,0,0,0,0,0.008398068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199034,0,0,0.02204493,0.470291833,0
"312","ON5_91","ON","1-May-09",39935,905,"u_rem","c_rem","u_rem.c_rem",0,0.008307373,0.141225337,0,0,0.058359294,0,0,0,0,0,0,0,0,0.133333333,0,0,0,0,0.033437175,0,0,0,0.012668744,0,0,0,0,0.009761163,0,0,0,0,0.029075805,0,0.021183801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008307373,0.000207684,0.539979232,0.004153686
"313","PG1_7","PG","2-May-09",39935,905,"u_con","c_rem","u_con.c_rem",0,0.136214185,0.113198685,0,0.014091123,0.065758572,0.131517144,0,0,0.000704556,0,0,0,0,0,0,0,0.009628934,0,0.005871301,0,0,0,0.009628934,0.145843119,0,0.004697041,0,0.009628934,0,0,0,0,0.009863786,0.000234852,0,0,0.009394082,0.004697041,0,0,0,0,0,0,0,0.014325975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004697041,0.009394082,0.300610615,0
"314","PG1_8","PG","2-May-09",39935,905,"u_con","c_con","u_con.c_con",0,0.44198895,0.03752302,0,0,0.073895028,0.087937385,0,0.014042357,0.000230203,0,0,0,0,0,0,0,0.004604052,0,0.014502762,0,0,0.000230203,0.000690608,0.018416206,0,0.055478821,0,0.005064457,0,0,0,0,0.014042357,0,0,0,0.000230203,0.005064457,0,0,0,0,0,0,0,0.009208103,0,0,0,0,0,0,0,0,0.004604052,0,0,0.004834254,0,0,0,0,0,0,0,0.014042357,0.193370166,0
"315","PG1_96","PG","2-May-09",39935,905,"u_con","c_rem","u_con.c_rem",0,0.258762322,0.126779847,0,0,0.116100767,0.060514786,0,0.010952903,0,0,0,0,0,0,0,0,0.005476451,0,0.01177437,0,0,0.000273823,0.017250821,0.06626506,0,0,0,0.006024096,0,0,0,0,0.000547645,0.006571742,0,0,0,0.021905805,0,0,0,0,0,0,0,0.000273823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290525739,0
"316","PG1_97","PG","2-May-09",39935,905,"u_con","c_con","u_con.c_con",0,0.095495495,0.162162162,0.004504505,0,0.099324324,0,0,0,0,0,0,0.009459459,0,0.000225225,0,0,0,0,0.023198198,0,0,0.013738739,0.018018018,0,0,0.068018018,0,0.019144144,0,0,0,0,0.009009009,0.000225225,0,0,0,0.009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468468468,0
"317","PG2_10","PG","2-May-09",39935,905,"u_rem","c_rem","u_rem.c_rem",0.019757201,0.044037134,0.371340157,0,0,0.000476077,0,0,0,0,0,0,0,0,0.000238039,0,0,0,0,0.010235658,0,0,0,0.000238039,0.057367294,0,0,0,0.000476077,0,0,0,0,0.000238039,0.000238039,0,0,0,0.028802666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466555582,0
"318","PG2_27","PG","2-May-09",39935,905,"u_rem","c_con","u_rem.c_con",0,0.091556899,0.362772619,0,0,0.021809544,0.013172101,0,0.013388037,0,0,0,0.004750594,0,0,0,0,0,0.030446988,0.009717124,0,0,0.004534658,0,0.039732239,0,0,0,0.000215936,0,0,0,0,0.009285252,0.000647808,0,0,0,0.004750594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004318722,0,0,0,0,0,0,0,0,0.000215936,0,0,0.388684949,0
"319","PG2_98","PG","2-May-09",39935,905,"u_rem","c_rem","u_rem.c_rem",0.004569055,0.046936656,0.448598131,0,0,0.008722741,0,0,0,0,0,0,0.000207684,0,0,0,0,0,0,0.004153686,0,0,0,0,0.041536864,0,0,0,0.004569055,0,0,0,0,0,0.000207684,0,0,0,0,0.000207684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440290758,0
"320","PG2_99","PG","2-May-09",39935,905,"u_rem","c_con","u_rem.c_con",0,0.127896411,0.21808269,0,0,0.072921399,0,0,0.027487506,0,0,0,0,0,0,0,0,0,0.004770559,0.010449796,0,0,0,0.000227169,0.063834621,0,0,0,0.018855066,0,0,0,0,0.009541118,0.004770559,0,0,0,0.004997728,0.004543389,0.004543389,0,0,0,0,0,0.018173557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408905043,0
"321","PG3_0","PG","2-May-09",39935,905,"u_con","c_con","u_con.c_con",0,0.331887611,0.237601358,0,0,0.064114652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150858,0,0,0,0,0.030171601,0,0.00377145,0,0.011502923,0,0,0,0,0.003960023,0,0,0,0,0,0,0,0,0,0,0,0.00377145,0.011502923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286630209,0
"322","PG3_11","PG","2-May-09",39935,905,"u_con","c_rem","u_con.c_rem",0,0.083779333,0.510498147,0,0,0.037258131,0,0,0,0,0,0,0.004116921,0,0,0,0,0,0,0.008233841,0,0,0,0.004322767,0.016467682,0,0,0,0.004116921,0,0,0.004322767,0,0.004116921,0.000205846,0,0,0,0.008645533,0,0,0.008233841,0,0,0,0.008851379,0.000411692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296418279,0
"323","PG3_15","PG","2-May-09",39935,905,"u_con","c_con","u_con.c_con",0,0.131431875,0.277510118,0,0,0.008094045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012333783,0,0,0,0.007708614,0.019271536,0,0,0,0,0,0,0,0,0.015609944,0,0,0,0,0.003854307,0,0,0,0,0,0,0.007708614,0.019271536,0,0,0,0,0,0,0,0,0,0,0.003854307,0,0,0,0,0,0,0,0,0,0.485642706,0.003854307
"324","PG3_95","PG","2-May-09",39935,905,"u_con","c_rem","u_con.c_rem",0,0.102180937,0.266558966,0,0,0.012318255,0,0,0.012116317,0,0,0,0.000605816,0,0,0,0,0,0,0.013327948,0,0,0,0,0.072899838,0,0.000201939,0,0.004644588,0,0,0,0,0.004846527,0,0,0,0,0.000201939,0,0,0,0,0,0,0,0.032512116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201939,0,0,0.460420032,0.016962843
"325","PG4_28","PG","2-May-09",39935,905,"u_rem","c_con","u_rem.c_con",0.011342155,0.212098299,0.27221172,0,0,0.079773157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004347826,0,0,0,0,0,0,0,0,0,0,0,0.019092628,0,0,0,0,0,0,0.000189036,0,0,0.18147448,0,0,0,0.000189036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219281664,0
"326","PG4_5","PG","2-May-09",39935,905,"u_rem","c_rem","u_rem.c_rem",0,0.098840637,0.510905875,0,0,0.01218314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004126547,0,0,0,0,0,0,0.011790136,0,0,0,0,0,0,0,0.000196502,0,0,0,0,0,0,0.243662802,0,0,0,0.008056593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110237768,0
"327","PG4_65","PG","2-May-09",39935,905,"u_rem","c_con","u_rem.c_con",0,0.173243142,0.368282601,0,0,0.071401729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023487411,0,0,0,0.00789177,0,0,0,0,0.019729425,0,0,0.003757986,0,0.003945885,0.000187899,0,0,0,0,0,0,0.135663284,0,0,0,0.00789177,0.003945885,0,0,0,0,0,0,0,0,0.003757986,0,0.003945885,0,0,0,0,0,0,0,0,0,0.172867343,0
